FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,36.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,24,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2023,39.7,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2024,43,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,7,Diploma,2023,30.1,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,7,Diploma,2024,31,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,18.1,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,19,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,99,Totale,2023,30.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-44,25-44 anni,99,Totale,2024,31.6,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,41.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,37.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2023,42,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2024,42.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,7,Diploma,2023,36.3,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,7,Diploma,2024,34.7,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,32.6,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,30,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,99,Totale,2023,38.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-64,45-64 anni,99,Totale,2024,37.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,31.3,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,33.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,40,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,31.6,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,7,Diploma,2023,39.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,7,Diploma,2024,35.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,32.2,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,37.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,99,Totale,2023,36.6,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE65,65 anni e più,99,Totale,2024,33.8,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,35.2,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,33.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,38.9,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,38.2,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,7,Diploma,2023,31.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,7,Diploma,2024,30.7,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,24.5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,24.4,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,99,Totale,2023,33.2,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,99,Totale,2024,32.6,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,5,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,3,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,4,Licenza di scuola media,2023,29,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,4,Licenza di scuola media,2024,17,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,7,Diploma,2023,25,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,7,Diploma,2024,32,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,8,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,11,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,99,Totale,2023,66,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-44,25-44 anni,99,Totale,2024,63,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,19,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,3,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,4,Licenza di scuola media,2023,81,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,4,Licenza di scuola media,2024,83,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,7,Diploma,2023,46,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,7,Diploma,2024,43,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,12,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,14,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,99,Totale,2023,158,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,99,Totale,2024,144,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,8,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,8,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,13,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,13,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2023,7,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2024,17,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,5,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,6,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,99,Totale,2023,34,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,99,Totale,2024,44,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,32,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,14,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,123,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,115,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,7,Diploma,2023,82,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,7,Diploma,2024,98,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,25,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,31,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,99,Totale,2023,261,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,99,Totale,2024,258,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,0,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,0,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2023,5,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2024,5,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2023,8,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2024,1,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,10,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,4,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2023,23,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2024,10,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,2,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,11,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2023,15,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2024,21,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2023,23,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2024,11,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,3,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,5,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2023,43,,
A,Annuale,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2024,48,,
